title,link,image_url,rating,reviews,address,opening_hours,latitude,longitude,kategori,aktivitas,deskripsi,kecamatan,biaya_masuk,biaya_parkir_motor,biaya_parkir_mobil,tags_joined
PARTUNGKOAN SALAON DOLOK,https://www.google.com/maps/place/PARTUNGKOAN+SALAON+DOLOK/data=!4m7!3m6!1s0x3031c340cefd8653:0x54949ef2962582dc!8m2!3d2.6566865!4d98.8154655!16s%2Fg%2F11qyg75r5j!19sChIJU4b9zkDDMTAR3IIllvKelFQ?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1Jj3qO0lIBv39Zq-UTCKAF4oNe3BXeM3g?usp=drive_link,5.0,1,"Desa Salaon Dolok, Kecamatan Ronggur Nihuta, Kabupaten Samosir, Sumatera Utara",Open 08.00-17.00,2.6566865000000024,98.81548159325283,Alam,"Edukasi, Trekking, Pemandangan","Partungkoan Salaon Dolok adalah sebuah lokasi bersejarah di Desa Salaon Dolok, Kecamatan Ronggur Nihuta, Kabupaten Samosir, Sumatera Utara. Tempat ini dikenal sebagai Huta Partukkoan, yang dalam budaya Batak berfungsi sebagai pusat pertemuan adat dan musyawarah para tokoh masyarakat pada masa lalu. Istilah ""Partungkoan"" sendiri merujuk pada tempat berkumpul atau bermusyawarah dalam tradisi Batak.",Ronggur Nihuta,0,0,0,edukasi trekking pemandangan alam partungkoan salaon dolok lokasi sejarah desa salaon dolok camat ronggur nihuta kabupaten samosir sumatera utara kenal huta partukkoan budaya batak fungsi pusat temu adat musyawarah tokoh masyarakat istilah partungkoan rujuk kumpul musyawarah tradisi batak
Rest Area Tele,https://www.google.com/maps/place/Rest+Area+Tele/data=!4m7!3m6!1s0x3031d06068065235:0x3d3b7a2239247b6f!8m2!3d2.5518488!4d98.6394003!16s%2Fg%2F11hd4syzcy!19sChIJNVIGaGDQMTARb3skOSJ6Oz0?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1jtxIwc9AxWAy0mtimbmfHTEAu4tk2O8L?usp=drive_link,4.5,29,"HJ2Q+PQJ, Turpuk Limbong, Harian, Samosir Regency, North Sumatra 22396",Buka 06.00 - 24.00 ,2.5518487999999944,98.6394056644176,Alam,"Pemandangan, Santai, Fotografi","Rest Area Tele merupakan fasilitas pendukung yang terletak di kawasan Menara Pandang Tele, Kecamatan Harian, Kabupaten Samosir, Sumatera Utara. Tempat ini menjadi titik istirahat strategis bagi wisatawan yang ingin menikmati panorama Danau Toba dari ketinggian.",Harian,10000,5000,10000,pemandangan santai fotografi alam rest area tele fasilitas dukung letak kawasan menara pandang tele camat hari kabupaten samosir sumatera utara titik istirahat strategis wisatawan nikmat panorama danau toba tinggi
Bukit Pahoda,https://www.google.com/maps/place/Bukit+Pahoda/data=!4m7!3m6!1s0x302e049c02d6f0f9:0x51ad0eefbe2ba85d!8m2!3d2.349122!4d99.0403375!16s%2Fg%2F11c617g39v!19sChIJ-fDWApwELjARXagrvu8OrVE?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1jeK8PAAyZnz5EWXSJoa_Tehop2onOg9j?usp=drive_link,4.5,95,"Desa Lumban Silintong, Kecamatan Balige, Kabupaten Toba, Sumatera Utara",Open 08.00-17.00,2.349122000000008,99.04035359325282,Alam,"Trekking, Hiking, Santai, Piknik,  Fotografi, Pemandangan","Bukit Pahoda adalah destinasi wisata alam yang terletak di Desa Lumban Silintong, Kecamatan Balige, Kabupaten Toba, Sumatera Utara. Bukit ini menawarkan panorama spektakuler Danau Toba dari ketinggian sekitar 500 meter di atas permukaan danau, menjadikannya salah satu spot terbaik untuk menikmati keindahan alam kawasan tersebut.",Balige,0,0,0,trekking hiking santai piknik fotografi pemandangan alam bukit pahoda destinasi wisata alam letak desa lumban silintong camat balige kabupaten toba sumatera utara bukit tawar panorama spektakuler danau toba tinggi meter muka danau jadi salah spot baik nikmat indah alam kawasan
Wisata Rumah Pohon,https://www.google.com/maps/place/Wisata+Rumah+Pohon/data=!4m7!3m6!1s0x302e0550bf8a7ceb:0x70810a42ef94b07f!8m2!3d2.3514354!4d99.0253061!16s%2Fg%2F11rgfqg874!19sChIJ63yKv1AFLjARf7CU70IKgXA?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1hHgO6CDeKy77TMgr5O1XMO6BvRAI5x-s,4.5,166,"Jl. Raya TaraBunga, Tara Bunga, Kec. Tampahan, Toba, Sumatera Utara 22312",Open 24 hours,2.3516712356197,99.02535974418227,Alam,"Fotografi, Pemandangan, Santai, Camping",Wisata Rumah Pohon Tampahan adalah sebuah destinasi wisata yang menawarkan pengalaman unik menikmati keindahan Danau Toba dari ketinggian di antara pepohonan. Terletak di kawasan desa Tara Bunga Kecamatan Tampahan.,Tampahan,0,0,0,fotografi pemandangan santai camping alam wisata rumah pohon tampah destinasi wisata tawar alam unik nikmat indah danau toba tinggi pohon letak kawasan desa tara bunga camat tampah
Sipinsur Park Geosite and Pine Forest,https://www.google.com/maps/place/Sipinsur+Park+Geosite+and+Pine+Forest/data=!4m7!3m6!1s0x302e191e11932b13:0x47ffc29f2eb0d3e1!8m2!3d2.3291448!4d98.8813939!16s%2Fg%2F11b6dfg91y!19sChIJEyuTER4ZLjAR4dOwLp_C_0c?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1MUHpoYxB36oxPMwrAf0DLy37cTJyPvVh,4.6,4965,"Parulohan, Paranginan, Humbang Hasundutan Regency, North Sumatra 22476",Open 07.00 - 23.00,2.3293055995744747,98.88147973069165,Alam,"Fotografi, Pemandangan, Santai,  Camping ","Sipinsur Park adalah sebuah geosite yang menawan dalam kawasan Kaldera Toba UNESCO Global Geopark, yang terkenal dengan pemandangan Danau Toba yang sangat indah dari ketinggian. Selain panorama danau yang luas dan memukau, Sipinsur juga dikelilingi oleh hutan pinus yang rimbun dan sejuk, menciptakan suasana yang tenang dan menyegarkan.",Paranginan,10000,0,0,fotografi pemandangan santai camping alam sipinsur park geosite tawan kawasan kaldera toba unesco global geopark kenal pandang danau toba indah tinggi panorama danau luas pukau sipinsur keliling hutan pinus rimbun sejuk cipta suasana tenang segar
Air Terjun Janji,https://www.google.com/maps/place/Air+Terjun+Janji/data=!4m7!3m6!1s0x302e221610e7ad55:0x35989309af20d587!8m2!3d2.339422!4d98.8157783!16s%2Fg%2F11btmsc5x_!19sChIJVa3nEBYiLjARh9UgrwmTmDU?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1zX0Hq5irFlEp5s4aG6tAbzOsGsYMNzz6,4.6,1233,"Tipang, Bakti Raja, Humbang Hasundutan Regency, North Sumatra 22457",Open 07.00 - 17.00,2.3396149580762424,98.81577829999999,Alam,"Fotografi, Pemandangan, Santai","Air Terjun Janji adalah sebuah air terjun yang unik dan menarik di Sumatera Utara. Keunikan utamanya terletak pada sumber airnya yang berasal langsung dari Danau Linting, sebuah danau kawah yang terkenal dengan airnya yang berwarna hijau toska dan kandungan belerangnya. Air dari Danau Linting mengalir melalui sungai kecil dan kemudian terjun bebas membentuk Air Terjun Janji.",Baktiraja,0,0,0,fotografi pemandangan santai alam air terjun janji air terjun unik tarik sumatera utara uni utama letak sumber air asal langsung danau linting danau kawah kenal air warna hijau toska kandung belerang air danau linting alir sungai terjun bebas bentuk air terjun janji
AIR TERJUN BIDADARI JONGGI NIHUTA,https://www.google.com/maps/place/AIR+TERJUN+BIDADARI+JONGGI+NIHUTA/data=!4m7!3m6!1s0x3031e523f6541bfb:0xc395e8811414e187!8m2!3d2.5532428!4d98.9961629!16s%2Fg%2F11dzvwc4ts!19sChIJ-xtU9iPlMTARh-EUFIHolcM?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1qcn-3viYb63EwGGOnvwtmJv1vseAC3xh,3.9,10,"Jonggi Nihuta, Lumban Julu, Toba, North Sumatra 22386",Open 24 hours,2.553564345505795,98.99627018836456,Alam,"Fotografi, Pemandangan, Santai, Trekking","Air Terjun Bidadari Jonggi Nihuta adalah sebuah air terjun yang menawan yang terletak di kawasan Samosir. Nama ""Bidadari"" yang disematkan padanya kemungkinan merujuk pada keindahan dan pesona air terjun ini yang seolah-olah turun dari kahyangan. Air terjun ini memiliki aliran air yang jernih dan segar yang jatuh dari ketinggian tertentu, menciptakan pemandangan yang indah dan suara gemericik air yang menenangkan. ",Lumban Julu,0,0,0,fotografi pemandangan santai trekking alam air terjun bidadari jonggi nihuta air terjun tawan letak kawasan samosir nama bidadari semat rujuk indah pesona air terjun turun kahyangan air terjun milik alir air jernih segar jatuh tinggi cipta pandang indah suara gemericik air tenang
Swiss Van Toba,https://www.google.com/maps/place/Swiss+Van+Toba/data=!4m7!3m6!1s0x3031e90055ec090f:0xa39a3a6ac2da3697!8m2!3d2.608648!4d98.91964!16s%2Fg%2F11vss3wc_2!19sChIJDwnsVQDpMTARlzbawmo6mqM?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1ciByRQ49FfIqfR3MAlU6gkYqXs-4lfhN,5.0,3,"JW59+FV, Horsik, Ajibata, Toba, North Sumatra",Open 08.00-17.00,2.608980249204248,98.91970437301872,Alam,"Fotografi, Pemandangan, Santai, Berenang, Memancing, Perahu, Camping","Swiss Van Toba menyajikan pemandangan alam yang dramatis dan memukau, dengan lembah curam yang dialiri sungai berbatu dan pegunungan tinggi yang diselimuti kabut. Keindahan vegetasi hijau yang subur berpadu dengan sungai yang jernih dan bebatuan terang. Suasana yang tenang dan damai dengan skala pegunungan yang megah menciptakan pengalaman alam yang luar biasa dan menenangkan jiwa. Tempat ini adalah surga bagi pecinta alam yang mencari keindahan yang alami dan dramatis.",Ajibata,0,0,0,fotografi pemandangan santai berenang memancing perahu camping alam swiss van toba saji pandang alam dramatis pukau lembah curam alir sungai batu gunung limut kabut indah vegetasi hijau subur padu sungai jernih bebatuan terang suasana tenang damai skala gunung megah cipta alam alam tenang jiwa surga cinta alam cari indah alami dramatis
TUNGKIR JAYA CAMP,https://www.google.com/maps/place/TUNGKIR+JAYA+CAMP/data=!4m7!3m6!1s0x3031b3248dae1e25:0x45fe0851ff20b69d!8m2!3d2.832969!4d98.526843!16s%2Fg%2F11n0tr_lvx!19sChIJJR6ujSSzMTARnbYg_1EI_kU?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1jxlWLmOzXuBGSYctXBj066i14o2OFJ8g,5.0,1,"Silalahi III, Silahisabungan, Dairi Regency, North Sumatra",Open 24 hours,2.832990428591097,98.52682153794792,Alam,"Fotografi, Pemandangan, Santai, Camping","Tungkup Jaya Camp adalah sebuah area perkemahan yang berlokasi istimewa persis di tepi perairan tenang Danau Toba. Tempat ini menawarkan pengalaman berkemah yang unik dengan akses langsung ke keindahan danau, memungkinkan para pengunjung untuk menikmati pemandangan spektakuler danau yang luas dengan latar belakang megah pegunungan yang menjulang. ",Silahisabungan,0,0,0,fotografi pemandangan santai camping alam tungkup jaya camp area kemah lokasi istimewa persis tepi air tenang danau toba tawar alam kemah unik akses langsung indah danau unjung nikmat pandang spektakuler danau luas latar megah gunung julang
PANTAI LATERSIA SIMEHULI,https://www.google.com/maps/place/PANTAI+LATERSIA+SIMEHULI/data=!4m7!3m6!1s0x3031b367b54295dd:0xe413e202fdc1f4a3!8m2!3d2.8302917!4d98.52616!16s%2Fg%2F11hzxymjb2!19sChIJ3ZVCtWezMTARo_TB_QLiE-Q?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1Nn4OCc_sY4dJC2SeWhjXnbITtU090ZUg,5.0,6,"kawasan Silalahi, Kecamatan Silahisabungan, Kabupaten Dairi, Sumatera Utara",Open 24 hours,2.83052486850749,98.52619584367794,Alam,"Fotografi, Pemandangan,  Santai",Pantai Latersia Simehuli adalah destinasi wisata yang terletak di Kabupaten Dairi. Pantai ini menawarkan keindahan alam yang menawan dan menjadi tempat yang tepat untuk menikmati liburan tak terlupakan di kawasan Danau Toba.,Silahisabungan,0,0,0,fotografi pemandangan santai alam pantai latersia simehuli destinasi wisata letak kabupaten dairi pantai tawar indah alam tawan nikmat libur lupa kawasan danau toba
Simarjarunjung Hound Sky,https://www.google.com/maps/place/Simarjarunjung+Hound+Sky/data=!4m7!3m6!1s0x3031be99603a0fdd:0xab6ab6a6249238fb!8m2!3d2.8178556!4d98.7755841!16s%2Fg%2F11f3n93mhz!19sChIJ3Q86YJm-MTAR-ziSJKa2aqs?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1b5FbWSqnE1Bb9ODYe_JthPMrao_cNguY,4.3,305,"Jl. Simarjarunjung, Parik Sabungan, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21163",Open 24 hours,2.817887747589295,98.77558409999999,Alam,"Fotografi, Pemandangan, Santai, Camping, Trekking","Simarjarunjung Hound Sky tempat adalah sebuah destinasi wisata yang berlokasi strategis di kawasan Simarjarunjung, Sumatera Utara, yang terkenal dengan pemandangan spektakuler Danau Toba dari ketinggian. ",Dolok Pardamean,0,0,0,fotografi pemandangan santai camping trekking alam simarjarunjung hound sky destinasi wisata lokasi strategis kawasan simarjarunjung sumatera utara kenal pandang spektakuler danau toba tinggi
Taman Eden 100 Toba,"https://www.google.com/maps/place/Taman+Eden+100+Toba/@2.5905027,99.0389144,19z/data=!4m15!1m8!3m7!1s0x3031f07396d119b9:0x5a46f0ab2efec853!2sTaman+Eden+100+Toba!8m2!3d2.5910985!4d99.0388878!10e5!16s%2Fg%2F11c0pzjfq0!3m5!1s0x3031f07396d119b9:0x5a46f0ab2efec853!8m2!3d2.5910985!4d99.0388878!16s%2Fg%2F11c0pzjfq0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/1Lhy_kerK8pTl6bNnS5hdFYMgTxeBS6q3,4.5,440,"Desa Sionggang Utara, Kecamatan Lumban Julu, Kabupaten Toba, Sumatera Utara",Open 08.00 - 18.00,2.591102900677984,99.03888757790887,Alam,"Fotografi, Trekking, Camping, Pemandangan, Edukasi","Taman Eden 100 adalah kawasan wisata alam yang luasnya sekitar 40-50 hektar, terletak di dataran tinggi dengan ketinggian 1760-2150 meter di atas permukaan laut, menawarkan udara yang sejuk dan pemandangan alam yang asri. Tempat ini memiliki konsep wisata edukasi alam, di mana pengunjung dapat belajar mengenai berbagai jenis tanaman, terutama tanaman endemik khas Toba.",Lumban Julu,15000,5000,10000,fotografi trekking camping pemandangan edukasi alam taman eden kawasan wisata alam luas hektar letak datar tinggi meter muka laut tawar udara sejuk pandang alam asri milik konsep wisata edukasi alam unjung ajar jenis tanam tanam endemik khas toba
Bukit Sipatungan,https://www.google.com/maps/place/Bukit+Sipatungan/data=!4m7!3m6!1s0x302e21201f44638f:0xe0c32d0ac534e640!8m2!3d2.4274324!4d98.7932558!16s%2Fg%2F11mvtd7wv2!19sChIJj2NEHyAhLjARQOY0xQotw-A?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/16sfXbtXAlQi2OqZVJoyrfxbafdlKi09V,4.5,27,"Sabulan, Sitio-Tio, Samosir Regency, North Sumatra",Open 24 hours,2.427475276833334,98.79326652883645,Alam,"Pemandangan, Fotografi, Trekking, Santai, Piknik, Pemandangan","Bukit Sipatungan adalah sebuah titik ketinggian yang menawarkan pemandangan Danau Toba yang memukau dari sisi yang berbeda. Dari puncak bukit, pengunjung dapat menikmati panorama danau yang luas dengan latar belakang perbukitan yang hijau. Tempat ini menjadi spot favorit untuk fotografi lanskap, terutama saat matahari terbit dan terbenam yang memancarkan warna-warna indah di langit dan danau.",Sitio-Tio,5000,0,0,pemandangan fotografi trekking santai piknik pemandangan alam bukit sipatung titik tinggi tawar pandang danau toba pukau sisi beda puncak bukit unjung nikmat panorama danau luas latar bukit hijau spot favorit fotografi lanskap matahari terbit benam pancar indah langit danau
Pantai Pasir Putih Parparean,https://www.google.com/maps/place/Pantai+Pasir+Putih+Parparean/data=!4m7!3m6!1s0x3031ffd451ee5d77:0x4329e9a7d027afb0!8m2!3d2.4318413!4d99.149081,https://drive.google.com/drive/folders/1tP_biqDHdIYkcNDHQj1kd2K91EHteLQV,4.2,1301,"Parparean II, Porsea, Toba, North Sumatra 22384",Open 08.00-19.00,2.4318338967984574,99.14908050696783,Bahari,"Berenang, Santai, Fotografi, Piknik, Memancing, Pemandangan"," Pantai Pasir Putih Parparean adalah destinasi tepi Danau Toba yang menawarkan hamparan pasir putih yang lembut, berbeda dengan kebanyakan pantai di sekitar danau yang cenderung berkerikil. Tempat ini menjadi favorit bagi keluarga untuk berlibur dan bersantai karena airnya yang tenang dan dangkal di beberapa area, ideal untuk berenang dan bermain air. ",Porsea,0,3000,10000,berenang santai fotografi piknik memancing pemandangan bahari pantai pasir putih parparean destinasi tepi danau toba tawar hampar pasir putih lembut beda banyak pantai danau cenderung kerikil favorit keluarga libur santa air tenang dangkal area ideal renang main air
Hutaginjang Geosite View Point,https://www.google.com/maps/place/Hutaginjang+Geosite+View+Point/data=!4m7!3m6!1s0x302e1b004ec44d39:0x4b9efd3592a526fc!8m2!3d2.3148412!4d98.9710016!16s%2Fg%2F11cs1kl5y2!19sChIJOU3ETgAbLjAR_CalkjX9nks?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1IpFf0uTLUhggbq6b9VEq8kHoZ9cDxxV6,4.7,1311,"Sitanggor, Muara, North Tapanuli Regency, North Sumatra 22476",Open 24 hours,2.3148197598383358,98.97098014232708,Alam,"Pemandangan, Fotografi, Santai, Trekking, Piknik, Pemandangan","Hutaginjang Geosite View Point adalah titik pandang strategis yang menawarkan pemandangan spektakuler ke arah kaldera Danau Toba. Dari ketinggian ini, pengunjung dapat mengagumi keindahan danau yang luas, pulau Samosir, serta perbukitan yang mengelilinginya, memberikan gambaran utuh tentang skala geologis danau vulkanik terbesar di dunia ini. ",Muara,6000,0,0,pemandangan fotografi santai trekking piknik pemandangan alam hutaginjang geosite view point titik pandang strategis tawar pandang spektakuler arah kaldera danau toba tinggi unjung kagum indah danau luas pulau samosir bukit keliling gambar utuh skala geologis danau vulkanik besar dunia
Aek Nauli Elephant Conservation Camp (ANECC),"https://www.google.com/maps/place/Aek+Nauli+Elephant+Conservation+Camp+(ANECC)/@2.7178212,98.937727,17z/data=!3m1!4b1!4m6!3m5!1s0x3031eda3568206d3:0x692372512dc33855!8m2!3d2.7178212!4d98.9403019!16s%2Fg%2F11fjv4xslm?authuser=0%5C&hl=en%5C&entry=ttu&g",https://drive.google.com/drive/folders/1roT5x0s-wrMYd0_0NJqoQlywy6yf4O0i,4.5,894,"Jl. Lintas Sumatera No.16, Sibaganding, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174",Open 08.00-17.00,2.7178313664648037,98.94025241349064,Alam,"Fauna, Fotografi","Aek Nauli Elephant Conservation Camp (ANECC) adalah pusat konservasi yang didedikasikan untuk perlindungan dan pelestarian Gajah Sumatera, spesies yang terancam punah. Mengunjungi tempat ini memberikan kesempatan unik untuk melihat gajah dari jarak dekat dan belajar tentang upaya konservasi yang dilakukan. Pengunjung dapat berinteraksi langsung dengan gajah melalui kegiatan memberi makan (dengan panduan pawang) dan mengamati perilaku alami mereka. ",Girsang Sipangan Bolon,0,0,0,fauna fotografi alam aek nauli elephant conservation camp anecc pusat konservasi dedikasi lindung lestari gajah sumatera spesies ancam punah unjung sempat unik gajah jarak ajar upaya konservasi unjung interaksi langsung gajah giat makan pandu pawang amat perilaku alami
Taman Bunga Sapo Juma,"https://www.google.com/maps/place/Taman+Bunga+Sapo+Juma/@2.9116491,98.5156914,17z/data=!4m16!1m9!3m8!1s0x3031ad7b3eb96f95:0x8c556fb716258d29!2sTaman+Bunga+Sapo+Juma!8m2!3d2.9116491!4d98.5182663!9m1!1b1!16s%2Fg%2F11f4r12135!3m5!1s0x3031ad7b3eb96f95:0x8c556fb716258d29!8m2!3d2.9116491!4d98.5182663!16s%2Fg%2F11f4r12135?authuser=0%5C&hl=en%5C&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/1eMK3RdldbOGb_jUuNU9F1MdoaWVr-z_g,4.5,268,"Tongging, Merek, Karo Regency, North Sumatra 22173",Open 08.00-17.00,2.911649126546412,98.51824485675762,Alam,"Pemandangan, Fotografi, Santai ","Taman Bunga Sapo Juma adalah surga bagi para pecinta bunga dan fotografi, menampilkan koleksi berbagai jenis bunga yang berwarna-warni dan tertata indah. Pengunjung dapat berjalan-jalan santai di antara hamparan bunga, mengabadikan momen indah dengan latar belakang lautan bunga yang memukau, serta bersantai menikmati keindahan dan kesegaran udara pegunungan.",Merek,20000,0,0,pemandangan fotografi santai alam taman bunga sapo juma surga cinta bunga fotografi tampil koleksi jenis bunga tata indah unjung santai hampar bunga abadi momen indah latar laut bunga pukau santa nikmat indah segar udara gunung
Aek Batu Sipolha,"https://www.google.com/maps/place/Aek+Batu+Sipolha/@2.7460535,98.8383772,15z/data=!4m15!1m8!3m7!1s0x303195fa2e2393c1:0x2c88ef3517b4f910!2sAek+Batu+Sipolha!8m2!3d2.7461453!4d98.8380849!10e5!16s%2Fg%2F11mtgtlyjv!3m5!1s0x303195fa2e2393c1:0x2c88ef3517b4f910!8m2!3d2.7461453!4d98.8380849!16s%2Fg%2F11mtgtlyjv?authuser=0%5C&hl=en%5C&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/1IatIA5L-LN1liwSxxXo3OYC2F95-fDW9,4.4,148,"Sipolha, Simalungun Regency, North Sumatra 21186",Open 08.00-17.00,2.7461480285065147,98.8380890287719,Bahari,"Pemandangan, Santai, Fotografi, Piknik, Memancing, Pemandangan ",Aek Batu Sipolha adalah area pantai di tepi Danau Toba yang unik dengan ciri khas bebatuan besar yang tersebar di sepanjang garis pantai. Tempat ini menawarkan pemandangan Danau Toba yang indah dengan airnya yang jernih dan formasi batu yang menarik untuk dieksplorasi.,Pematang Sidamanik,0,10000,25000,pemandangan santai fotografi piknik memancing pemandangan bahari aek batu sipolha area pantai tepi danau toba unik ciri khas bebatuan sebar garis pantai tawar pandang danau toba indah air jernih formasi batu tarik eksplorasi
Pantai Batu Papan Indah,"https://www.google.com/maps/place/Pantai+Batu+Papan+Indah/@2.8598346,98.6858456,17z/data=!3m1!4b1!4m6!3m5!1s0x3031bb8965989bf5:0xd6b257f1c05591b0!8m2!3d2.8598346!4d98.6884205!16s%2Fg%2F11nnqc8jzx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/1GTYxa5pJzab3xW82IwHCCCixqf74nKLS,3.9,26,"Haranggaol Horison, North Sumatra 21165",Open 24 hours,2.8598141900033114,98.68849210158045,Bahari,"Pemandangan, Santai, Fotografi, Piknik, Pemandangan ","Pantai Batu Papan Indah adalah destinasi tepi Danau Toba yang menawarkan suasana tenang dan pemandangan yang indah. Sesuai dengan namanya, pantai ini mungkin memiliki ciri khas formasi batu yang datar dan lebar seperti papan di beberapa areanya, yang menambah keunikan lanskap.",Haranggaol Horison,0,0,0,pemandangan santai fotografi piknik pemandangan bahari pantai batu papan indah destinasi tepi danau toba tawar suasana tenang pandang indah sesuai nama pantai milik ciri khas formasi batu datar lebar papan area tambah uni lanskap
Wisata ilmiah taman rusa aeknaul,"https://www.google.com/maps/place/Wisata+ilmiah+taman+rusa+aeknauli/@2.6024143,98.5338833,10.23z/data=!4m6!3m5!1s0x3031ed37bd34c5b5:0x99df74402ce08e0!8m2!3d2.7206145!4d98.9401885!16s%2Fg%2F11fsm_5ds5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/1M9sByCG3qEi0fE0zywXD40Ue9CjRwN8g,4.5,15,"Sibaganding, Girsang Sipangan Bolon, Simalungun Regency, North Sumatra 21174",Open 08.00-17.00,2.720635433045332,98.94025502651441,Alam,"Fauna, Fotografi","Wisata Ilmiah Taman Rusa Aek Nauli adalah destinasi yang menggabungkan rekreasi dan edukasi, memungkinkan pengunjung untuk mengamati rusa sambar dalam lingkungan yang alami. Selain melihat langsung rusa, wisatawan dapat belajar tentang biologi, perilaku, dan habitat rusa melalui informasi yang disediakan atau dari pemandu. ",Girsang Sipangan Bolon,10000,0,0,fauna fotografi alam wisata ilmiah taman rusa aek nauli destinasi gabung rekreasi edukasi unjung amat rusa sambar lingkung alami langsung rusa wisatawan ajar biologi perilaku habitat rusa informasi sedia pandu
Ruang Terbuka Publik Parapat,"https://www.google.com/maps/place/Ruang+Terbuka+Publik+Parapat/@2.6656448,98.9332554,17z/data=!3m1!4b1!4m6!3m5!1s0x3031ef5221b9a05b:0x6a9b7d471acdc423!8m2!3d2.6656448!4d98.9358303!16s%2Fg%2F11pzhh4rb4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/1V5YxjDPyxeFJ9VRBP2ao6MpULhYtqPt4,4.5,29,"Jalan Bandar Sono, Tiga Raja, Girsang Sipangan Bolon, Simalungun Regency, North Sumatra 21174",Open 24 hours,2.665646816579626,98.93583030919208,Alam,"Pemandangan, Santai, Fotografi, Aktivitas Air, Perahu","Ruang Terbuka Publik Parapat adalah area publik yang menjadi pusat interaksi sosial dan rekreasi di kota wisata Parapat. Terletak strategis di tepi Danau Toba, tempat ini menawarkan pemandangan indah danau yang dapat dinikmati sambil bersantai. Pengunjung dapat berjalan-jalan santai menikmati suasana kota yang ramai namun tetap asri, berinteraksi dengan penduduk lokal, atau mencicipi berbagai kuliner khas yang dijajakan di sekitar area. ",Girsang Sipangan Bolon,0,0,0,pemandangan santai fotografi aktivitas air perahu alam ruang buka publik parapat area publik pusat interaksi sosial rekreasi kota wisata parapat letak strategis tepi danau toba tawar pandang indah danau nikmat santa unjung santai nikmat suasana kota ramai asri interaksi duduk lokal cicip kuliner khas jaja area
Penatapan Simarjarunjung,"https://www.google.com/maps/place/Penatapan+Simarjarunjung/@2.8312258,98.7644821,17z/data=!4m15!1m8!3m7!1s0x3031bc1bb19765d5:0xce517991a76509ce!2sPenatapan+Simarjarunjung!8m2!3d2.8311325!4d98.7643966!10e5!16s%2Fg%2F11g6njc3b3!3m5!1s0x3031bc1bb19765d5:0xce517991a76509ce!8m2!3d2.8311325!4d98.7643966!16s%2Fg%2F11g6njc3b3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",https://drive.google.com/drive/folders/18fqCNhG1yWPHd8jp2AzrZgD1LnCKslNs,4.4,1431,"Jl. Simarjarunjung, Tiga Runggu, Kec. Purba, Kabupaten Simalungun, Sumatera Utara 21163",Open 08.00-17.00,2.831131367542274,98.76439693985041,Alam,"Pemandangan, Fotografi, Santai","Penatapan Simarjarunjung adalah titik pandang populer yang terletak di ketinggian, menawarkan pemandangan spektakuler Danau Toba yang membentang luas. Tempat ini terkenal dengan vista panoramanya yang memukau, menjadikannya spot favorit untuk fotografi lanskap. Pengunjung dapat bersantai sambil menikmati udara segar pegunungan dan menyeruput kopi atau teh di warung-warung yang tersedia dengan latar belakang danau yang indah.",Purba,0,0,0,pemandangan fotografi santai alam tatap simarjarunjung titik pandang populer letak tinggi tawar pandang spektakuler danau toba bentang luas kenal vista panorama pukau jadi spot favorit fotografi lanskap unjung santa nikmat udara segar gunung seruput kopi teh sedia latar danau indah
